item,itemLabel,positionLabel,height,mass,genderLabel,followers
http://www.wikidata.org/entity/Q556161,Alper Balaban,Forvet,175,,erkek,
http://www.wikidata.org/entity/Q573111,Serkan Çalık,kanat,167,64,erkek,
http://www.wikidata.org/entity/Q601163,Turgay Bahadır,Forvet,190,,erkek,
http://www.wikidata.org/entity/Q550935,Mert Erdoğan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q517834,Mesut Çaytemel,savunma,,,erkek,
http://www.wikidata.org/entity/Q556101,Cafercan Aksu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q563145,Furkan Alakmak,kanat,177,,erkek,
http://www.wikidata.org/entity/Q556128,Ali Kuçik,kanat,179,,erkek,
http://www.wikidata.org/entity/Q523813,Kürşat Duymuş,savunma,,,erkek,
http://www.wikidata.org/entity/Q551564,Malik Fathi,fullback,185,,erkek,
http://www.wikidata.org/entity/Q508033,Murat Akça,savunma,184,75,erkek,
http://www.wikidata.org/entity/Q581247,Kemalettin Şentürk,orta saha,,,erkek,
http://www.wikidata.org/entity/Q612897,Atilla Koca,kaleci,,,erkek,
http://www.wikidata.org/entity/Q548204,Hurşut Meriç,kanat,173,,erkek,
http://www.wikidata.org/entity/Q605498,Osman Özköylü,savunma,188,,erkek,
http://www.wikidata.org/entity/Q522688,Yiğit Gökoğlan,kanat,183,75,erkek,
http://www.wikidata.org/entity/Q588864,Berkin Kamil Arslan,kanat,,,erkek,
http://www.wikidata.org/entity/Q563166,Damir Ibrić,Forvet,,,erkek,
http://www.wikidata.org/entity/Q550752,Murat Yıldırım,orta saha,171,,erkek,
http://www.wikidata.org/entity/Q614470,Fatih Akyel,stoper,180,,erkek,
http://www.wikidata.org/entity/Q632382,Hakan Arıkan,kaleci,192,86,erkek,
http://www.wikidata.org/entity/Q605947,Kağan Timurçin Konuk,savunma,,,erkek,
http://www.wikidata.org/entity/Q580705,Rahim Zafer,savunma,,,erkek,
http://www.wikidata.org/entity/Q608027,Mustafa Ertan,savunma,,,erkek,
http://www.wikidata.org/entity/Q539734,Tanju Çolak,Forvet,,,erkek,
http://www.wikidata.org/entity/Q552808,Ferhat Kiraz,kanat,177,68,erkek,
http://www.wikidata.org/entity/Q547797,Serkan Balcı,fullback,173,,erkek,
http://www.wikidata.org/entity/Q550712,Kamil Ahmet Çörekçi,fullback,173,70,erkek,
http://www.wikidata.org/entity/Q512991,Samed Yeşil,Forvet,180,72,erkek,
http://www.wikidata.org/entity/Q615372,Anıl Taşdemir,orta saha,,,erkek,
http://www.wikidata.org/entity/Q548294,Okan Deniz,Forvet,174,,erkek,
http://www.wikidata.org/entity/Q555091,Engin Baytar,kanat,176,69,erkek,
http://www.wikidata.org/entity/Q560001,Elvir Baljić,kanat,185,79,erkek,
http://www.wikidata.org/entity/Q527294,Pierre Esser,kaleci,,,erkek,
http://www.wikidata.org/entity/Q548327,Fuat Çapa,,,,erkek,
http://www.wikidata.org/entity/Q577979,Silvino João de Carvalho,Forvet,165,66,erkek,
http://www.wikidata.org/entity/Q543710,Aykut Akgün,orta saha,183,75,erkek,
http://www.wikidata.org/entity/Q612870,Musa Çağıran,orta saha,181,72,erkek,
http://www.wikidata.org/entity/Q508033,Murat Akça,stoper,184,75,erkek,
http://www.wikidata.org/entity/Q510428,Polat Keser,kaleci,,,erkek,
http://www.wikidata.org/entity/Q550947,Sercan Kaya,orta saha,174,,erkek,
http://www.wikidata.org/entity/Q556085,Fethi Heper,Forvet,,,erkek,
http://www.wikidata.org/entity/Q555889,Serdar Kesimal,savunma,186,,erkek,
http://www.wikidata.org/entity/Q567406,Mustafa Doğan,savunma,1.8,76,erkek,
http://www.wikidata.org/entity/Q617680,Erman Kılıç,orta saha,168,,erkek,
http://www.wikidata.org/entity/Q613445,Vedat Vatansever,orta saha,,,erkek,
http://www.wikidata.org/entity/Q523871,Uğur Yıldırım,orta saha,178,74,erkek,
http://www.wikidata.org/entity/Q558754,Kerem İnan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q607752,Gökçek Vederson,savunma,176,76,erkek,
http://www.wikidata.org/entity/Q544714,Mehmet Yozgatlı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q552253,Kerim Frei,orta saha,171,64,erkek,
http://www.wikidata.org/entity/Q526631,Bülent Ertuğrul,orta saha,,,erkek,
http://www.wikidata.org/entity/Q559158,Fatih Tekke,Forvet,178,75,erkek,
http://www.wikidata.org/entity/Q562157,Erol Bulut,orta saha,183,,erkek,
http://www.wikidata.org/entity/Q629032,Baykal Kulaksızoğlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q552569,Tevfik Köse,kanat,180,75,erkek,
http://www.wikidata.org/entity/Q507956,Yunus Mallı,orta saha,179,71,erkek,22721
http://www.wikidata.org/entity/Q615362,Anıl Karaer,savunma,,,erkek,
http://www.wikidata.org/entity/Q615368,Anıl Özönerli,savunma,,,erkek,
http://www.wikidata.org/entity/Q546814,Muhammed Demirci,orta saha,169,,erkek,
http://www.wikidata.org/entity/Q573208,Caner Osmanpaşa,savunma,182,,erkek,
http://www.wikidata.org/entity/Q573135,Ali Bilgin,orta saha,183,,erkek,
http://www.wikidata.org/entity/Q577265,Serdar Özkan,kanat,177,65,erkek,
http://www.wikidata.org/entity/Q551618,Halil Çolak,kanat,176,,erkek,
http://www.wikidata.org/entity/Q556089,Fikri Elma,Forvet,,,erkek,
http://www.wikidata.org/entity/Q525240,Müslüm Yelken,orta saha,,,erkek,
http://www.wikidata.org/entity/Q630587,Hasan Üçüncü,orta saha,,,erkek,
http://www.wikidata.org/entity/Q509828,Mustafa Yumlu,savunma,191,77,erkek,
http://www.wikidata.org/entity/Q548270,Hürriyet Gücer,orta saha,176,,erkek,
http://www.wikidata.org/entity/Q551622,Attila Yıldırım,Forvet,185,,erkek,
http://www.wikidata.org/entity/Q510379,Barış Ataş,orta saha,187,,erkek,
http://www.wikidata.org/entity/Q548234,Tita,Forvet,165,70,erkek,
http://www.wikidata.org/entity/Q550789,Sinan Özkan,kanat,,,erkek,
http://www.wikidata.org/entity/Q569272,Sinan Bolat,kaleci,1.86,80,erkek,
http://www.wikidata.org/entity/Q550758,Aydın Toscalı,savunma,,,erkek,
http://www.wikidata.org/entity/Q552804,Turgay Semercioğlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q587385,Metin Akan,Forvet,,,erkek,
http://www.wikidata.org/entity/Q554088,Savaş Yılmaz,orta saha,180,,erkek,
http://www.wikidata.org/entity/Q522718,Yiğit İncedemir,orta saha,,,erkek,
http://www.wikidata.org/entity/Q547786,Arif Şahin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q551614,Cumali Bişi,orta saha,,,erkek,
http://www.wikidata.org/entity/Q662673,Volkan Yaman,savunma,,,erkek,
http://www.wikidata.org/entity/Q660554,Arif Morkaya,orta saha,,,erkek,
http://www.wikidata.org/entity/Q692000,Ferhat Çökmüş,savunma,,,erkek,
http://www.wikidata.org/entity/Q656673,Kenan Aslanoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q669791,Ali Kemal Denizci,kanat,,,erkek,
http://www.wikidata.org/entity/Q697338,Ekrem Dağ,kanat,176,72,erkek,
http://www.wikidata.org/entity/Q683426,Mustafa Tuna Kaya,savunma,,,erkek,
http://www.wikidata.org/entity/Q719346,Hasan Kabze,Forvet,185,74,erkek,
http://www.wikidata.org/entity/Q722056,Cihan Haspolatlı,savunma,184,,erkek,
http://www.wikidata.org/entity/Q663918,Deniz Naki,Forvet,176,70,erkek,
http://www.wikidata.org/entity/Q690476,Barış Özbek,kanat,180,,erkek,
http://www.wikidata.org/entity/Q725766,Mehmet Çakır,Forvet,179,,erkek,
http://www.wikidata.org/entity/Q700319,Taner Arı,savunma,,,erkek,
http://www.wikidata.org/entity/Q716673,Kemal Aslan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q692061,Gürkan Sermeter,orta saha,181,71,erkek,
http://www.wikidata.org/entity/Q667457,Necip Uysal,orta saha,180,72,erkek,
http://www.wikidata.org/entity/Q708808,Tayfun Korkut,orta saha,184,,erkek,
http://www.wikidata.org/entity/Q727569,Yalçın Ayhan,savunma,192,80,erkek,
http://www.wikidata.org/entity/Q685791,Onur Nasuhoğulları,savunma,,,erkek,
http://www.wikidata.org/entity/Q682960,Engin Verel,Forvet,,,erkek,
http://www.wikidata.org/entity/Q660572,Arif Peçenek,kaleci,,,erkek,
http://www.wikidata.org/entity/Q697343,Yasin Pehlivan,orta saha,183,72,erkek,
http://www.wikidata.org/entity/Q727163,Fevzi Zemzem,Forvet,,,erkek,
http://www.wikidata.org/entity/Q721884,Tınaz Tırpan,savunma,,,erkek,
http://www.wikidata.org/entity/Q656838,Alper Potuk,kanat,177,,erkek,
http://www.wikidata.org/entity/Q692105,Erhan Kavak,Forvet,,,erkek,
http://www.wikidata.org/entity/Q690129,Selim Teber,orta saha,187,79,erkek,
http://www.wikidata.org/entity/Q713581,Kerim Zengin,orta saha,177,,erkek,
http://www.wikidata.org/entity/Q656214,Bekir Ozan Has,orta saha,175,,erkek,
http://www.wikidata.org/entity/Q716924,Süleyman Seba,kanat,,,erkek,
http://www.wikidata.org/entity/Q730284,Gökhan Gönül,fullback,174,73,erkek,1874898
http://www.wikidata.org/entity/Q659367,Serhat Akın,Forvet,176,74,erkek,
http://www.wikidata.org/entity/Q690145,Taner Yalçın,orta saha,182,79,erkek,
http://www.wikidata.org/entity/Q674434,Endoğan Adili,kanat,170,61,erkek,
http://www.wikidata.org/entity/Q716680,Umut Koçin,orta saha,,,erkek,
http://www.wikidata.org/entity/Q663906,Ersin Veli,savunma,,,erkek,
http://www.wikidata.org/entity/Q729830,Aykut Erçetin,kaleci,187,,erkek,
http://www.wikidata.org/entity/Q725619,Bilal Aziz,savunma,181,,erkek,
http://www.wikidata.org/entity/Q729999,Ergün Penbe,fullback,178,,erkek,
http://www.wikidata.org/entity/Q692122,Serkan Şahin,savunma,,,erkek,
http://www.wikidata.org/entity/Q666910,Hilmi Ok,,,,erkek,
http://www.wikidata.org/entity/Q728796,Uche Okechukwu,savunma,189,85,erkek,
http://www.wikidata.org/entity/Q725150,Azar Karadaş,Forvet,189,86,erkek,
http://www.wikidata.org/entity/Q692105,Erhan Kavak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q727531,Mert Nobre,Forvet,183,,erkek,
http://www.wikidata.org/entity/Q718999,Arzu Sema Canbul,,,,kadın,
http://www.wikidata.org/entity/Q671731,Deniz Barış,savunma,184,79,erkek,
http://www.wikidata.org/entity/Q660534,Arif Erdem,Forvet,180,,erkek,
http://www.wikidata.org/entity/Q714112,Artun Akçakın,Forvet,183,,erkek,
http://www.wikidata.org/entity/Q676847,Ahmet Yıldırım,savunma,188,78,erkek,
http://www.wikidata.org/entity/Q725073,Ercüment Şahin,Forvet,,,erkek,
http://www.wikidata.org/entity/Q4006864,Uğur Köken,Forvet,,,erkek,
http://www.wikidata.org/entity/Q4778539,Anıl Abanoz,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4994260,Yasin Avcı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q3418390,Ramazan Tunç,savunma,,,erkek,
http://www.wikidata.org/entity/Q4745308,Doğan Andaç,,,,erkek,
http://www.wikidata.org/entity/Q4831231,Ayhan Güçlü,Forvet,,,erkek,
http://www.wikidata.org/entity/Q4353979,Anıl Koç,orta saha,175,,erkek,
http://www.wikidata.org/entity/Q3788233,Hüseyin Göçek,,,,erkek,
http://www.wikidata.org/entity/Q3545241,Mehmet Polat,savunma,,,erkek,
http://www.wikidata.org/entity/Q4725252,Ali Türkan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q4696196,Ahmet Robenson,kaleci,,,erkek,
http://www.wikidata.org/entity/Q4059038,Devran Ayhan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q3593950,İsmet Uluğ,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4682114,Adem Dursun,savunma,,,erkek,
http://www.wikidata.org/entity/Q4736141,Altan Aksoy,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4116174,Çetin Topçuoğlu,,,,erkek,
http://www.wikidata.org/entity/Q4168839,Kemal Keçeci,savunma,,,erkek,
http://www.wikidata.org/entity/Q3702101,Altay Yavuzaslan,kaleci,,,erkek,
http://www.wikidata.org/entity/Q3552825,Uğur Aktaş,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4998107,Burhaneddin Beadini,savunma,,,erkek,
http://www.wikidata.org/entity/Q4803899,Samet Hasan Yıldıran,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4724822,Ali Gültiken,Forvet,,,erkek,
http://www.wikidata.org/entity/Q4725334,Ali Öztürk (Burdur doğumlu futbolcu),Forvet,,,erkek,
http://www.wikidata.org/entity/Q4725338,Ali Öztürk (Kayseri doğumlu futbolcu),Forvet,,,erkek,
http://www.wikidata.org/entity/Q4790540,Arif Karaoğlan,Forvet,,,erkek,
http://www.wikidata.org/entity/Q3945149,Sait Altınordu,savunma,,,erkek,
http://www.wikidata.org/entity/Q3740691,Murat Ocak,savunma,,,erkek,
http://www.wikidata.org/entity/Q4025502,Önder Mustafaoğlu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q3731425,Ergün Berisha,orta saha,180,72,erkek,
http://www.wikidata.org/entity/Q3814087,Kayhan Kaynak,Forvet,,,erkek,
http://www.wikidata.org/entity/Q4683922,Adnan Süvari,,,,erkek,
http://www.wikidata.org/entity/Q3640055,Billy Mehmet,Forvet,187,82,erkek,
http://www.wikidata.org/entity/Q4683923,Adnan Yıldız,stoper,,,erkek,
http://www.wikidata.org/entity/Q4822396,İvan Küçükov,,,,erkek,
http://www.wikidata.org/entity/Q4666116,Abdullah Çevrim,Forvet,,,erkek,
http://www.wikidata.org/entity/Q3574281,Yıldo,orta saha,,,erkek,
http://www.wikidata.org/entity/Q3611991,Tufan Kelleci,fullback,,,erkek,
http://www.wikidata.org/entity/Q5005280,Bülent Giz,,,,erkek,
http://www.wikidata.org/entity/Q4891949,Berkay Onarıcı,orta saha,,,erkek,
http://www.wikidata.org/entity/Q3915789,Volkan Dikmen,savunma,,,erkek,
http://www.wikidata.org/entity/Q4999499,Erten Ersu,kaleci,,,erkek,
http://www.wikidata.org/entity/Q4727582,Alişan Şeker,kaleci,,,erkek,
http://www.wikidata.org/entity/Q4666021,Abdullah Kiğılı,,,,erkek,
http://www.wikidata.org/entity/Q4666115,Abdullah İçel,,,,erkek,
http://www.wikidata.org/entity/Q4998096,Burak Karaduman,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4816632,Şükrü Birant,savunma,,,erkek,
http://www.wikidata.org/entity/Q3611991,Tufan Kelleci,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4682111,Adem Atay,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4724775,Ali Eren Beşerler,savunma,,,erkek,
http://www.wikidata.org/entity/Q3790170,Mahmut Sönmez,kanat,,,erkek,
http://www.wikidata.org/entity/Q3881494,Olcay Gür,savunma,186,,erkek,
http://www.wikidata.org/entity/Q4501316,Aykut Özer,kaleci,188,,erkek,
http://www.wikidata.org/entity/Q4812922,Atay Aktuğ,,,,erkek,
http://www.wikidata.org/entity/Q3525305,Ender Günlü,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4832690,Aziz Sağlam,,,,erkek,
http://www.wikidata.org/entity/Q3893557,Erkut Şentürk,kanat,,,erkek,
http://www.wikidata.org/entity/Q4724608,Ali Akburç,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4725333,Ali Ölmez,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4792918,Armağan Kuş,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4831733,Aytekin Viduşlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q5005274,Bülent Bal,savunma,,,erkek,
http://www.wikidata.org/entity/Q4832645,Deniz Baykara,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4916923,Birol Aksancak,Forvet,,,erkek,
http://www.wikidata.org/entity/Q3631547,Bülent Esel,Forvet,,,erkek,
http://www.wikidata.org/entity/Q4803895,Faruk Namdar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4516626,Erol Tok,,,,erkek,
http://www.wikidata.org/entity/Q5017432,Cahit Paşa,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4458545,Sinan Ayrancı,Forvet,,,erkek,
http://www.wikidata.org/entity/Q4881630,Bekir Sıtkı Bircan,savunma,,,erkek,
http://www.wikidata.org/entity/Q3460727,Sabri Kiraz,kaleci,,,erkek,
http://www.wikidata.org/entity/Q4682110,Adem Akyol,,,,erkek,
http://www.wikidata.org/entity/Q4999443,Beykan Şimşek,Forvet,178,69,erkek,
http://www.wikidata.org/entity/Q3515263,Tansel Başer,savunma,,,erkek,
http://www.wikidata.org/entity/Q5017127,Cafer Çağatay,savunma,,,erkek,
http://www.wikidata.org/entity/Q4916925,Birol Pekel,Forvet,,,erkek,
http://www.wikidata.org/entity/Q4696210,Ahmet Öcal,savunma,,,erkek,
http://www.wikidata.org/entity/Q5005289,Bülent Üçüncü,orta saha,,,erkek,
http://www.wikidata.org/entity/Q3542299,Turhan Sofuoğlu,Forvet,,,erkek,
http://www.wikidata.org/entity/Q3917212,Mustafa Samican Keskin,savunma,,,erkek,
http://www.wikidata.org/entity/Q5005286,Bülent Yıldırım,,,,erkek,
http://www.wikidata.org/entity/Q3955832,Sercan Şen,kaleci,,,erkek,
http://www.wikidata.org/entity/Q3737282,Kenan Yelek,savunma,,,erkek,
http://www.wikidata.org/entity/Q4820125,Levent Kartop,orta saha,,,erkek,2496
http://www.wikidata.org/entity/Q5005275,Bülent Ataman,kaleci,,,erkek,
http://www.wikidata.org/entity/Q4725062,Ali Mumcu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q3869264,Müjdat Yetkiner,libéro,,,erkek,
http://www.wikidata.org/entity/Q3814082,Kaya Köstepen,orta saha,,,erkek,
http://www.wikidata.org/entity/Q4873341,Batuhan Altıntaş,kanat,187,85,erkek,
http://www.wikidata.org/entity/Q4705140,Alaattin Baydar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q3357265,Osman Akyol,orta saha,,,erkek,
http://www.wikidata.org/entity/Q3612815,İbrahim Halil Yaşar,orta saha,,,erkek,
http://www.wikidata.org/entity/Q3701039,Necdet Yıldırım,savunma,,,erkek,
http://www.wikidata.org/entity/Q4831526,Ümit Aydın,orta saha,,,erkek,
http://www.wikidata.org/entity/Q3874867,Nesim Özgür,savunma,,,erkek,
http://www.wikidata.org/entity/Q3561131,Kostas Kasapoğlu,Forvet,,,erkek,
http://www.wikidata.org/entity/Q3814436,Kemal Izzet,orta saha,173,63,erkek,
http://www.wikidata.org/entity/Q4879387,Bedri Gürsoy,Forvet,,,erkek,
http://www.wikidata.org/entity/Q3622719,Naci Şensoy,orta saha,,,erkek,
http://www.wikidata.org/entity/Q5005287,Bülent Uzun (futbolcu),savunma,,,erkek,
http://www.wikidata.org/entity/Q3514794,Tamer Güney,,,,erkek,
http://www.wikidata.org/entity/Q2141552,Alpaslan Öztürk,savunma,186,83,erkek,
http://www.wikidata.org/entity/Q2130019,Ramazan Sal,savunma,,,erkek,
http://www.wikidata.org/entity/Q2036850,Mustafa Yücedağ,savunma,,,erkek,
http://www.wikidata.org/entity/Q2275985,Sezai Demircan,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2272244,Serdar Bayrak,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2204271,Rıdvan Koçak,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2213308,Sait Karafırtınalar,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2397812,Taylan Eliaçık,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2035734,Yusuf Şimşek,orta saha,188,,erkek,
http://www.wikidata.org/entity/Q2459765,Tuncay Nadaroğlu,savunma,,,erkek,
http://www.wikidata.org/entity/Q2217087,Samet Aybaba,savunma,,,erkek,
http://www.wikidata.org/entity/Q2085285,Şanver Göymen,kaleci,,,erkek,
http://www.wikidata.org/entity/Q2217083,Samet Kumbaşı,savunma,,,erkek,
http://www.wikidata.org/entity/Q2459758,Tuncay Aksoy,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2043031,Ozan İpek,kanat,180,,erkek,
http://www.wikidata.org/entity/Q2361609,Fuat Usta,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2135157,Recep Berk Elitez,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2115076,Evren Nuri Turhan,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2390240,Talha Mayhoş,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2030378,Orhan Özkara,,,,erkek,
http://www.wikidata.org/entity/Q2392795,Tanju Öztürk,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2138862,Reha Kapsal,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2273765,Serkan Yanık,savunma,,,erkek,
http://www.wikidata.org/entity/Q2228029,Savaş Tağa,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2211505,Saffet Gurur Yazar,savunma,,,erkek,
http://www.wikidata.org/entity/Q2134471,Raşit Çetiner,savunma,,,erkek,
http://www.wikidata.org/entity/Q2043178,Oğuzhan Azğar,stoper,,,erkek,
http://www.wikidata.org/entity/Q2272267,Serdar Topraktepe,kanat,,,erkek,
http://www.wikidata.org/entity/Q2264245,Sedat Ağçay,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2037568,Volkan Babacan,kaleci,188,80,erkek,
http://www.wikidata.org/entity/Q2030346,Orhan Akkurt,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2392346,Taner Yıldız (1992 doğumlu futbolcu),orta saha,,,erkek,
http://www.wikidata.org/entity/Q2115070,Kubilay Toptaş,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2304738,Ilie Datcu,kaleci,176,70,erkek,
http://www.wikidata.org/entity/Q2135187,Recep Öztürk,kaleci,,,erkek,
http://www.wikidata.org/entity/Q2273758,Serkan Yalçın,savunma,,,erkek,
http://www.wikidata.org/entity/Q2043178,Oğuzhan Azğar,savunma,,,erkek,
http://www.wikidata.org/entity/Q2273309,Serhat Güller,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2024696,Onur Akbay,savunma,,,erkek,
http://www.wikidata.org/entity/Q2043168,Oğuz Dağlaroğlu,kaleci,,,erkek,
http://www.wikidata.org/entity/Q2456748,Mustafa Aydın,,,,erkek,
http://www.wikidata.org/entity/Q2405236,İsmail Şenyüz,savunma,,,erkek,
http://www.wikidata.org/entity/Q2131908,Rasih Minkari,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2217114,Sami İzcican,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2043015,Ozan Tufan,orta saha,182,80,erkek,
http://www.wikidata.org/entity/Q2055879,Faruk Yiğit,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2130003,Ramazan Durdu,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2222443,Sanlı Sarıalioğlu,Forvet,,,erkek,
http://www.wikidata.org/entity/Q2210216,Sabutay Alper Bayülken,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2397796,Taylan Antalyalı,orta saha,,,erkek,218992
http://www.wikidata.org/entity/Q2138838,Reha Erginer,orta saha,,,erkek,
http://www.wikidata.org/entity/Q2085193,Emrullah Güvenç,orta saha,165,,erkek,
http://www.wikidata.org/entity/Q2382744,Kadir Arı,kanat,,,erkek,
